index;Name;Platform;Year;Genre;Sales_NA;Sales_EU;Sales_JP;Sales_Others;Global_Sales
293;Airship Q;PSV;2015;Platform;0.0;0.0;0.03;0.0;0.03
294;Akagawa Jirou Mystery: Yasoukyoku - Hon ni Manekareta Satsujin;DS;2008;Adventure;0.0;0.0;0.06;0.0;0.06
295;Akai Ito DS;DS;2008;Adventure;0.0;0.0;0.02;0.0;0.02
296;Akai Katana Shin;X360;2011;Shooter;0.04;0.0;0.01;0.0;0.05
297;Akane Iro ni Somaru Saka Parallel;PS2;2008;Adventure;0.0;0.0;0.03;0.0;0.03
298;Akatsuki no Amaneka to Aoi Kyojin;PSP;2010;Strategy;0.0;0.0;0.01;0.0;0.01
299;Akatsuki no Goei Trinity;PSP;2012;Adventure;0.0;0.0;0.01;0.0;0.01
300;Akatsuki no Goei Trinity;PS3;2012;Adventure;0.0;0.0;0.01;0.0;0.01
301;Akiba's Trip;PSP;2011;Adventure;0.0;0.0;0.14;0.0;0.14
302;Akiba's Trip Plus;PSP;2012;Adventure;0.0;0.0;0.08;0.0;0.08
303;Akiba's Trip: Undead & Undressed;PS3;2013;Action;0.05;0.01;0.04;0.01;0.11
304;Akiba's Trip: Undead & Undressed;PS4;2014;Action;0.08;0.0;0.01;0.02;0.11
305;Akiba's Trip: Undead & Undressed;PSV;2013;Action;0.09;0.02;0.08;0.03;0.22
306;Akko ni Omakase! Brain Shock;DS;2006;Misc;0.0;0.0;0.04;0.0;0.04
307;Akuji the Heartless;PS;1998;Platform;0.07;0.04;0.0;0.01;0.12
308;Aladdin Magic Racer;Wii;2011;Racing;0.01;0.0;0.0;0.0;0.01
309;Alan Wake;PC;2012;Action;0.0;0.06;0.0;0.01;0.07
310;Alan Wake;X360;2010;Action;0.66;0.51;0.05;0.13;1.35
311;Alexi Lalas International Soccer;PS;1998;Sports;0.04;0.03;0.0;0.0;0.07
312;Alfa Romeo Racing Italiano;PS2;2005;Racing;0.01;0.01;0.0;0.0;0.02
313;Alia's Carnival! Sacrament;PSV;2015;Adventure;0.0;0.0;0.03;0.0;0.03
314;Alias;XB;2004;Action;0.04;0.01;0.0;0.0;0.05
315;Alias;PS2;2004;Action;0.05;0.04;0.0;0.01;0.1
316;Alice in Wonderland;DS;2010;Adventure;0.27;0.18;0.0;0.05;0.5
317;Alice in Wonderland;Wii;2010;Adventure;0.27;0.21;0.0;0.05;0.53
318;Alice: Madness Returns;X360;2011;Adventure;0.27;0.15;0.04;0.04;0.5
319;Alice: Madness Returns;PC;2011;Adventure;0.0;0.1;0.0;0.02;0.12
320;Alice: Madness Returns;PS3;2011;Adventure;0.22;0.25;0.04;0.09;0.6
321;Alien;2600;1981;Action;0.74;0.04;0.0;0.01;0.79
322;Alien Breed Trilogy;X360;2011;Shooter;0.0;0.02;0.0;0.0;0.02
323;Alien Hominid;GC;2004;Shooter;0.07;0.02;0.0;0.0;0.09
324;Alien Hominid;PS2;2004;Shooter;0.05;0.04;0.0;0.01;0.1
325;Alien Monster Bowling League;Wii;2009;Sports;0.09;0.0;0.0;0.01;0.1
326;Alien Resurrection;PS;2000;Shooter;0.09;0.06;0.0;0.01;0.16
327;Alien Syndrome;PSP;2007;Role-Playing;0.07;0.0;0.0;0.01;0.08
328;Alien Syndrome;Wii;2007;Role-Playing;0.06;0.0;0.0;0.0;0.06
329;Alien Trilogy;PS;1996;Shooter;0.24;0.16;0.04;0.03;0.47
330;Alien's Return;2600;1982;Action;0.32;0.02;0.0;0.0;0.34
331;Alien: Isolation;PS3;2014;Shooter;0.12;0.19;0.0;0.07;0.38
332;Alien: Isolation;X360;2014;Shooter;0.15;0.13;0.0;0.03;0.31
333;Alien: Isolation;XOne;2014;Shooter;0.22;0.24;0.0;0.04;0.5
334;Alien: Isolation;PC;2014;Shooter;0.0;0.13;0.0;0.01;0.14
335;Alien: Isolation;PS4;2014;Shooter;0.34;0.56;0.04;0.19;1.13
336;Alienators: Evolution Continues;GBA;2001;Action;0.03;0.01;0.0;0.0;0.04
337;Aliens in the Attic;Wii;2009;Action;0.07;0.0;0.0;0.01;0.08
338;Aliens in the Attic;DS;2009;Action;0.05;0.0;0.0;0.0;0.05
339;Aliens versus Predator: Extinction;XB;2003;Strategy;0.06;0.02;0.0;0.0;0.08
340;Aliens versus Predator: Extinction;PS2;2003;Strategy;0.09;0.07;0.0;0.02;0.18
341;Aliens vs Predator;X360;2010;Shooter;0.55;0.4;0.0;0.11;1.06
342;Aliens vs Predator;PS3;2010;Shooter;0.41;0.47;0.0;0.18;1.06
343;Aliens vs Predator;PC;2010;Shooter;0.0;0.17;0.0;0.02;0.19
344;Aliens vs Predator: Requiem;PSP;2007;Action;0.03;0.12;0.0;0.07;0.22
345;Aliens: Colonial Marines;X360;2013;Shooter;0.36;0.37;0.0;0.07;0.8
346;Aliens: Colonial Marines;PC;2013;Shooter;0.1;0.06;0.0;0.02;0.18
347;Aliens: Colonial Marines;PS3;2013;Shooter;0.2;0.31;0.0;0.13;0.64
348;Aliens: Infestation;DS;2011;Action;0.1;0.06;0.0;0.02;0.18
349;All Grown Up! Express Yourself;GBA;2004;Misc;0.13;0.05;0.0;0.0;0.18
350;All Grown Up!: Game Boy Advance Video Volume 1;GBA;2004;Misc;0.17;0.06;0.0;0.0;0.23
351;All Japan Pro Wrestling featuring Virtua;SAT;1997;Fighting;0.0;0.0;0.15;0.0;0.15
352;All Kamen Rider: Rider Generation;DS;2011;Action;0.0;0.0;0.12;0.0;0.12
353;All Kamen Rider: Rider Generation 2;DS;2012;Action;0.0;0.0;0.1;0.0;0.1
354;All Kamen Rider: Rider Generation 2;PSP;2012;Action;0.0;0.0;0.06;0.0;0.06
355;All Points Bulletin;PC;2010;Role-Playing;0.0;0.03;0.0;0.01;0.04
356;All Star Cheer Squad;DS;2008;Sports;0.26;0.0;0.0;0.02;0.28
357;All Star Cheer Squad;Wii;2008;Sports;0.43;0.29;0.0;0.08;0.8
358;All Star Cheer Squad 2;Wii;2009;Sports;0.12;0.0;0.0;0.01;0.13
359;All Star Karate;Wii;2010;Action;0.14;0.07;0.0;0.02;0.23
360;All Star Pro-Wrestling;PS2;2000;Fighting;0.0;0.0;0.2;0.0;0.2
361;All Star Tennis 99;N64;1999;Sports;0.04;0.01;0.0;0.0;0.05
362;All-Pro Football 2K8;X360;2007;Sports;0.24;0.0;0.0;0.02;0.26
363;All-Pro Football 2K8;PS3;2007;Sports;0.14;0.0;0.0;0.01;0.15
364;All-Star Baseball 2000;N64;1999;Sports;0.36;0.03;0.0;0.0;0.39
365;All-Star Baseball 2001;N64;2000;Sports;0.22;0.01;0.0;0.0;0.23
366;All-Star Baseball 2002;GC;2001;Sports;0.17;0.04;0.0;0.01;0.22
367;All-Star Baseball 2002;PS2;2001;Sports;0.27;0.21;0.0;0.07;0.55
368;All-Star Baseball 2003;XB;2002;Sports;0.19;0.06;0.0;0.01;0.26
369;All-Star Baseball 2003;GC;2002;Sports;0.12;0.03;0.0;0.0;0.15
370;All-Star Baseball 2003;PS2;2002;Sports;0.38;0.29;0.0;0.1;0.77
371;All-Star Baseball 2003;GBA;2002;Sports;0.11;0.04;0.0;0.0;0.15
372;All-Star Baseball 2004;XB;2003;Sports;0.1;0.03;0.0;0.0;0.13
373;All-Star Baseball 2004;PS2;2003;Sports;0.21;0.16;0.0;0.05;0.42
374;All-Star Baseball 2004;GBA;2003;Sports;0.05;0.02;0.0;0.0;0.07
375;All-Star Baseball 2004;GC;2003;Sports;0.06;0.02;0.0;0.0;0.08
376;All-Star Baseball 99;N64;1998;Sports;0.44;0.04;0.0;0.0;0.48
377;Alleyway;GB;1989;Puzzle;0.96;0.38;0.55;0.05;1.94
378;Allied General;PS;1996;Strategy;0.11;0.07;0.0;0.01;0.19
379;Alone in the Dark;PS2;2008;Adventure;0.03;0.02;0.0;0.01;0.06
380;Alone in the Dark;Wii;2008;Adventure;0.09;0.08;0.0;0.02;0.19
381;Alone in the Dark;X360;2008;Adventure;0.14;0.3;0.0;0.05;0.49
382;Alone in the Dark;PC;2008;Adventure;0.0;0.01;0.0;0.0;0.01
383;Alone in the Dark: Inferno;PS3;2008;Adventure;0.09;0.03;0.0;0.02;0.14
384;Alone in the Dark: One-Eyed Jack's Revenge;PS;1996;Adventure;0.17;0.12;0.0;0.02;0.31
385;Alpha Protocol;PS3;2010;Role-Playing;0.19;0.18;0.0;0.07;0.44
386;Alpha Protocol;PC;2010;Role-Playing;0.0;0.03;0.0;0.01;0.04
387;Alpha Protocol;X360;2010;Role-Playing;0.23;0.13;0.0;0.04;0.4
388;Alpha and Omega;DS;2010;Action;0.06;0.0;0.0;0.0;0.06
389;Alter Echo;PS2;2003;Shooter;0.06;0.05;0.0;0.02;0.13
390;Alter Echo;XB;2003;Shooter;0.04;0.01;0.0;0.0;0.05
391;Alter Ego;PC;1985;Simulation;0.0;0.03;0.0;0.01;0.04
392;Altered Beast: Guardian of the Realms;GBA;2002;Action;0.07;0.02;0.0;0.0;0.09
393;Alundra;PS;1997;Role-Playing;0.13;0.09;0.0;0.01;0.23
394;Alundra 2: A New Legend Begins;PS;1999;Role-Playing;0.15;0.1;0.0;0.02;0.27
395;Alvin and the Chipmunks;Wii;2007;Misc;0.05;0.0;0.0;0.0;0.05
396;Alvin and the Chipmunks;DS;2007;Misc;0.12;0.0;0.0;0.01;0.13
397;Alvin and the Chipmunks;PS2;2007;Misc;0.04;0.03;0.0;0.01;0.08
398;Alvin and the Chipmunks: Chipwrecked;DS;2011;Misc;0.07;0.03;0.0;0.01;0.11
399;Alvin and the Chipmunks: Chipwrecked;X360;2011;Misc;0.08;0.01;0.0;0.01;0.1
400;Alvin and the Chipmunks: Chipwrecked;Wii;2011;Misc;0.08;0.01;0.0;0.01;0.1
401;Alvin and the Chipmunks: The Squeakquel;Wii;2009;Misc;0.09;0.0;0.0;0.01;0.1
402;Alvin and the Chipmunks: The Squeakquel;DS;2009;Misc;0.28;0.0;0.0;0.02;0.3
403;Amagami;PSV;2014;Adventure;0.0;0.0;0.04;0.0;0.04
404;Amagami;PS2;2009;Adventure;0.0;0.0;0.13;0.0;0.13
405;Amagami;PSP;2011;Adventure;0.0;0.0;0.15;0.0;0.15
406;Amagoushi no Yakata;PS2;2007;Adventure;0.0;0.0;0.02;0.0;0.02
407;Amatsumi Sora ni! Kumo no Hatate ni;PSV;2015;Adventure;0.0;0.0;0.02;0.0;0.02
408;Amazing Adventures: The Forgotten Ruins;DS;2008;Adventure;0.13;0.08;0.0;0.02;0.23
409;Amazing Island;GC;2004;Strategy;0.04;0.01;0.0;0.0;0.05
410;America Oudan Ultra-Quiz;SAT;1995;Misc;0.0;0.0;0.02;0.0;0.02
411;America's Army: Rise of a Soldier;XB;2005;Shooter;0.19;0.05;0.0;0.01;0.25
412;America's Army: True Soldiers;X360;2007;Shooter;0.08;0.0;0.0;0.01;0.09
413;America's Next Top Model;Wii;2010;Action;0.08;0.0;0.0;0.01;0.09
414;America's Next Top Model;DS;2008;Action;0.1;0.0;0.0;0.01;0.11
415;America's Test Kitchen: Let's Get Cooking;DS;2010;Simulation;0.25;0.0;0.0;0.02;0.27
416;American Bass Challenge;GBA;2001;Sports;0.03;0.01;0.0;0.0;0.04
417;American Chopper;PS2;2004;Racing;0.35;0.01;0.0;0.06;0.42
418;American Chopper;XB;2004;Racing;0.11;0.03;0.0;0.01;0.15
419;American Chopper 2: Full Throttle;PS2;2005;Racing;0.09;0.07;0.0;0.02;0.18
420;American Chopper 2: Full Throttle;XB;2005;Racing;0.04;0.01;0.0;0.0;0.05
421;American Chopper 2: Full Throttle;GC;2005;Racing;0.04;0.01;0.0;0.0;0.05
422;American Girl: Julie Finds a Way;DS;2007;Adventure;0.1;0.0;0.0;0.01;0.11
423;American Girl: Kit Mystery Challenge!;DS;2008;Adventure;0.42;0.0;0.0;0.03;0.45
424;American Idol;GBA;2003;Misc;0.15;0.06;0.0;0.0;0.21
425;American Idol;PS2;2003;Misc;0.27;0.21;0.0;0.07;0.55
426;Amnesia;PSP;2011;Adventure;0.0;0.0;0.04;0.0;0.04
427;Amnesia Crowd;PSP;2013;Misc;0.0;0.0;0.05;0.0;0.05
428;Amnesia Later;PSP;2012;Misc;0.0;0.0;0.05;0.0;0.05
429;Amnesia Later;PSV;2014;Misc;0.0;0.0;0.01;0.0;0.01
430;Amped 2;XB;2003;Sports;0.2;0.04;0.0;0.01;0.25
431;Amped 3;X360;2005;Sports;0.13;0.02;0.0;0.01;0.16
432;Amped: Freestyle Snowboarding;XB;2001;Sports;0.69;0.11;0.0;0.02;0.82
433;Amplitude;PS2;2003;Misc;0.09;0.07;0.0;0.02;0.18
434;An American Tail: Fievel's Gold Rush;GBA;2002;Platform;0.02;0.01;0.0;0.0;0.03
435;Anarchy Reigns;PS3;2012;Action;0.1;0.03;0.06;0.02;0.21
436;Anarchy Reigns;X360;2012;Action;0.11;0.02;0.02;0.01;0.16
437;And1 Streetball;PS2;2006;Action;0.13;0.1;0.0;0.03;0.26
438;And1 Streetball;XB;2006;Action;0.06;0.02;0.0;0.0;0.08
439;Andretti Racing;PS;1996;Racing;0.43;0.29;0.0;0.05;0.77
440;Angel Blade: Neo Tokyo Guardians;PS;1997;Role-Playing;0.12;0.08;0.0;0.01;0.21
441;Angelique Duet;PS;1998;Strategy;0.0;0.0;0.04;0.0;0.04
442;Angelique Retour;PSV;2015;Action;0.0;0.0;0.02;0.0;0.02
443;Angelique Trois;PS2;2000;Adventure;0.0;0.0;0.06;0.0;0.06
444;Angelique: Maren no Rokukishi;PSP;2011;Adventure;0.0;0.0;0.03;0.0;0.03
445;Angler's Club: Ultimate Bass Fishing 3D;3DS;2011;Sports;0.0;0.03;0.0;0.0;0.03
446;Angry Birds;PC;2011;Puzzle;0.0;0.18;0.0;0.05;0.23
447;Angry Birds Star Wars;PSV;2013;Strategy;0.05;0.04;0.0;0.03;0.12
448;Angry Birds Star Wars;3DS;2013;Strategy;0.15;0.15;0.0;0.03;0.33
449;Angry Birds Star Wars;XOne;2013;Strategy;0.11;0.04;0.0;0.01;0.16
450;Angry Birds Star Wars;PS4;2013;Strategy;0.1;0.08;0.0;0.03;0.21
451;Angry Birds Star Wars;PS3;2013;Strategy;0.1;0.17;0.0;0.06;0.33
452;Angry Birds Star Wars;WiiU;2013;Strategy;0.06;0.04;0.0;0.01;0.11
453;Angry Birds Star Wars;X360;2013;Strategy;0.16;0.11;0.0;0.03;0.3
454;Angry Birds Star Wars;Wii;2013;Strategy;0.21;0.1;0.0;0.03;0.34
455;Angry Birds Trilogy;3DS;2012;Action;0.38;0.2;0.0;0.05;0.63
456;Angry Birds Trilogy;PS3;2012;Action;0.12;0.02;0.0;0.02;0.16
457;Angry Birds Trilogy;X360;2012;Action;0.18;0.06;0.0;0.02;0.26
458;Angry Birds: Rio;PC;2011;Puzzle;0.0;0.07;0.0;0.02;0.09
459;AniMates!;DS;2007;Simulation;0.02;0.0;0.0;0.0;0.02
460;Anima - Gate of Memories;PS4;2016;Action;0.0;0.02;0.0;0.0;0.02
461;Animal Crossing;GC;2001;Simulation;1.92;0.16;0.99;0.09;3.16
462;Animal Crossing: Amiibo Festival;WiiU;2015;Misc;0.19;0.11;0.09;0.03;0.42
463;Animal Crossing: City Folk;Wii;2008;Simulation;1.87;1.12;1.32;0.37;4.68
464;Animal Crossing: Happy Home Designer;3DS;2015;Simulation;0.47;1.0;1.39;0.12;2.98
465;Animal Crossing: New Leaf;3DS;2012;Simulation;2.01;2.32;4.36;0.41;9.1
466;Animal Crossing: Wild World;DS;2005;Simulation;2.55;3.52;5.33;0.88;12.28
467;Animal Genius;DS;2007;Puzzle;0.11;0.0;0.0;0.01;0.12
468;Animal Kingdom: Wildlife Expedition;Wii;2009;Adventure;0.07;0.0;0.0;0.01;0.08
469;Animal Paradise;DS;2007;Simulation;0.09;0.14;0.0;0.02;0.25
470;Animal Planet: Emergency Vets;DS;2009;Simulation;0.08;0.0;0.0;0.01;0.09
471;Animal Planet: Vet Collection;DS;2010;Simulation;0.05;0.0;0.0;0.0;0.05
472;Animal Planet: Vet Life;Wii;2009;Simulation;0.09;0.0;0.0;0.01;0.1
473;Animal Planet: Vet Life;DS;2009;Simulation;0.1;0.0;0.0;0.01;0.11
474;Animaniacs Ten Pin Alley;PS;1998;Sports;0.36;0.25;0.0;0.04;0.65
475;Animaniacs: The Great Edgar Hunt;GC;2005;Platform;0.02;0.01;0.0;0.0;0.03
476;Animorphs: Shattered Reality;PS;2000;Action;0.03;0.02;0.0;0.0;0.05
477;Anno 1701: Dawn of Discovery;DS;2007;Simulation;0.07;0.06;0.0;0.02;0.15
478;Anno 2070;PC;2011;Strategy;0.0;1.13;0.0;0.32;1.45
479;Anno 2205;PC;2015;Strategy;0.02;0.22;0.0;0.01;0.25
480;Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai;PSP;2012;Action;0.0;0.0;0.02;0.0;0.02
481;Another Code R: A Journey into Lost Memories;Wii;2009;Adventure;0.0;0.03;0.03;0.0;0.06
482;Ansatsu Kyoushitsu: Assassin Ikusei Keikaku!!;3DS;2016;Action;0.0;0.0;0.06;0.0;0.06
483;Ant Nation;DS;2009;Simulation;0.06;0.01;0.0;0.01;0.08
484;Antiphona no Seikahime: Tenshi no Gakufu Op.A;PSP;2009;Role-Playing;0.0;0.0;0.02;0.0;0.02
485;Antz Extreme Racing;XB;2002;Racing;0.01;0.0;0.0;0.0;0.01
486;Antz Extreme Racing;PS2;2002;Racing;0.02;0.02;0.0;0.01;0.05
487;Anubis II;Wii;2007;Platform;0.06;0.0;0.0;0.0;0.06
488;Ao no Exorcist: Genkoku no Labyrinth;PSP;2012;Action;0.0;0.0;0.04;0.0;0.04
489;Ao no Kanata no Four Rhythm;PSV;2016;Adventure;0.0;0.0;0.03;0.0;0.03
490;Aoishiro;PS2;2008;Adventure;0.0;0.0;0.02;0.0;0.02
491;Apache: Air Assault;X360;2010;Simulation;0.12;0.04;0.0;0.01;0.17
492;Apache: Air Assault;PC;2010;Simulation;0.0;0.03;0.0;0.01;0.04
493;Apache: Air Assault;PS3;2010;Simulation;0.11;0.07;0.0;0.03;0.21
494;Apassionata: Die Galanacht der Pferde;DS;2009;Simulation;0.0;0.04;0.0;0.01;0.05
495;Ape Escape;PS;1999;Platform;0.71;0.48;0.32;0.11;1.62
496;Ape Escape;PS3;2010;Platform;0.0;0.03;0.0;0.01;0.04
497;Ape Escape 2;PS2;2002;Platform;0.12;0.09;0.38;0.03;0.62
498;Ape Escape 3;PS2;2005;Platform;0.06;0.05;0.0;0.02;0.13
499;Ape Escape Academy;PSP;2004;Misc;0.13;0.15;0.0;0.05;0.33
500;Ape Escape Academy (jp sales);PSP;2004;Misc;0.0;0.0;0.13;0.0;0.13
501;Ape Escape: On the Loose;PSP;2005;Platform;0.52;0.01;0.12;0.05;0.7
502;Ape Escape: Pumped & Primed;PS2;2004;Misc;0.04;0.03;0.0;0.01;0.08
503;Apex;XB;2003;Racing;0.1;0.03;0.0;0.0;0.13
504;Apocalypse;PS;1998;Action;0.25;0.17;0.0;0.03;0.45
505;Apollo Justice: Ace Attorney;DS;2007;Adventure;0.32;0.06;0.64;0.04;1.06
506;Aqua Aqua;PS2;2000;Puzzle;0.05;0.04;0.0;0.01;0.1
507;Aqua Panic!;DS;2009;Puzzle;0.01;0.01;0.0;0.0;0.02
508;Aqua Teen Hunger Force: Zombie Ninja Pro-Am;PS2;2007;Racing;0.03;0.03;0.0;0.01;0.07
509;Aquaman: Battle for Atlantis;GC;2003;Action;0.01;0.0;0.0;0.0;0.01
510;Aquanaut's Holiday;PS;1995;Adventure;0.01;0.01;0.0;0.0;0.02
511;Aquanaut's Holiday: Kakusareta Kiroku;PS3;2008;Adventure;0.0;0.0;0.04;0.0;0.04
512;Aquapazza: Aquaplus Dream Match;PS3;2012;Fighting;0.05;0.0;0.05;0.01;0.11
513;Aquarium by DS;DS;2008;Simulation;0.05;0.0;0.0;0.0;0.05
514;Ar Nosurge: Ode to an Unborn Star;PSV;2014;Role-Playing;0.0;0.0;0.04;0.0;0.04
515;Ar Nosurge: Ode to an Unborn Star;PS3;2014;Role-Playing;0.05;0.04;0.06;0.02;0.17
516;Ar tonelico 2: Melody of Metafalica;PS2;2007;Role-Playing;0.04;0.03;0.11;0.01;0.19
517;Ar tonelico Qoga: Knell of Ar Ciel;PS3;2010;Role-Playing;0.08;0.01;0.13;0.01;0.23
518;Ar tonelico: Melody of Elemia;PS2;2006;Role-Playing;0.0;0.0;0.1;0.0;0.1
519;Arabians Lost: The Engagement on Desert;PS2;2007;Adventure;0.0;0.0;0.02;0.0;0.02
520;Arabians Lost: The Engagement on Desert;PSP;2012;Adventure;0.0;0.0;0.01;0.0;0.01
521;Arc Rise Fantasia;Wii;2009;Role-Playing;0.13;0.0;0.06;0.01;0.2
522;Arc the Lad;PS;1995;Role-Playing;0.0;0.0;1.1;0.01;1.11
523;Arc the Lad II;PS;1996;Role-Playing;0.0;0.0;0.92;0.13;1.05
524;Arc the Lad III;PS;1999;Role-Playing;0.0;0.0;0.39;0.03;0.42
525;Arc the Lad: End of Darkness;PS2;2004;Role-Playing;0.03;0.02;0.0;0.01;0.06
526;Arc the Lad: Twilight of the Spirits;PS2;2003;Role-Playing;0.18;0.14;0.0;0.05;0.37
527;Arcade Hits: Frisky Tom;PS;2002;Action;0.16;0.11;0.0;0.02;0.29
528;Arcade Party Pak;PS;1999;Misc;0.06;0.04;0.0;0.01;0.11
529;Arcade Shooting Gallery;Wii;2008;Shooter;0.18;0.0;0.0;0.01;0.19
530;Arcade Zone;Wii;2009;Misc;0.14;0.0;0.0;0.01;0.15
531;Arcana Famiglia 2;PSP;2013;Adventure;0.0;0.0;0.02;0.0;0.02
532;Arcana Famiglia: La storia della Aracana Famiglia;PSP;2011;Adventure;0.0;0.0;0.05;0.0;0.05
533;Arcana Famiglia: Vascello Phantasma no Majutsushi;PSP;2012;Action;0.0;0.0;0.02;0.0;0.02
534;Arcana Heart;PS2;2007;Fighting;0.06;0.05;0.04;0.02;0.17
535;Arcana Heart 3;X360;2011;Fighting;0.0;0.03;0.02;0.0;0.05
536;Arcana Heart 3;PS3;2011;Fighting;0.04;0.05;0.1;0.02;0.21
537;Arcana Heart 3;PSV;2014;Fighting;0.03;0.0;0.02;0.01;0.06
538;Arcania: Gothic 4;PS4;2015;Role-Playing;0.04;0.0;0.0;0.01;0.05
539;Arcania: Gothic 4;PC;2010;Role-Playing;0.09;0.08;0.0;0.02;0.19
540;Arcania: Gothic 4;X360;2010;Role-Playing;0.03;0.04;0.01;0.01;0.09
541;Archer Maclean Presents: Pool Paradise;PS2;2004;Sports;0.03;0.02;0.0;0.01;0.06
542;Archer Maclean Presents: Pool Paradise;GC;2004;Sports;0.02;0.01;0.0;0.0;0.03
543;Archer Maclean's 3D Pool;GBA;2003;Misc;0.05;0.02;0.0;0.0;0.07
544;Archer Maclean's Mercury;PSP;2005;Puzzle;0.17;0.24;0.0;0.14;0.55
545;Arctic Tale;Wii;2007;Adventure;0.04;0.0;0.0;0.0;0.04
546;Arctic Tale;DS;2007;Adventure;0.13;0.0;0.0;0.01;0.14
547;Arctic Thunder;PS2;2001;Racing;0.17;0.14;0.0;0.05;0.36
548;Arctic Thunder;XB;2001;Racing;0.09;0.02;0.0;0.0;0.11
549;Are You Alice?;PSP;2011;Adventure;0.0;0.0;0.02;0.0;0.02
550;Are You Smarter Than A 5th Grader?;DS;2007;Misc;0.48;0.0;0.0;0.04;0.52
551;Are You Smarter Than a 5th Grader? Back to School;Wii;2010;Misc;0.2;0.0;0.0;0.02;0.22
552;Are You Smarter Than a 5th Grader? Back to School;DS;2010;Misc;0.08;0.0;0.0;0.01;0.09
553;Are You Smarter than a 5th Grader? Game Time;X360;2009;Puzzle;0.12;0.0;0.0;0.01;0.13
554;Are You Smarter than a 5th Grader? Game Time;DS;2009;Puzzle;0.22;0.0;0.0;0.02;0.24
555;Are You Smarter than a 5th Grader? Game Time;Wii;2009;Puzzle;0.25;0.0;0.0;0.02;0.27
556;Are You Smarter than a 5th Grader? Make the Grade;DS;2008;Misc;0.36;0.0;0.0;0.03;0.39
557;Are You Smarter than a 5th Grader? Make the Grade;Wii;2008;Misc;0.51;0.0;0.0;0.04;0.55
558;Area 51;PS2;2005;Shooter;0.22;0.17;0.0;0.06;0.45
559;Area 51;XB;2005;Shooter;0.22;0.06;0.0;0.01;0.29
560;Area 51;PS;1996;Shooter;0.4;0.27;0.0;0.05;0.72
561;Arena Football;XB;2006;Sports;0.11;0.03;0.0;0.01;0.15
562;Arena Football;PS2;2006;Sports;0.28;0.22;0.0;0.07;0.57
563;Aria: The Natural ~Tooi Yume no Mirage~;PS2;2006;Adventure;0.0;0.0;0.02;0.0;0.02
564;Aria: The Origination ~Aoi Wakusei no El Cielo~;PS2;2008;Adventure;0.0;0.0;0.02;0.0;0.02
565;Arkanoid DS;DS;2007;Puzzle;0.06;0.0;0.0;0.0;0.06
566;ArmA II;PC;2009;Shooter;0.0;0.12;0.0;0.03;0.15
567;ArmA III;PC;2013;Shooter;0.0;0.1;0.0;0.02;0.12
568;Armed and Dangerous;XB;2003;Shooter;0.09;0.03;0.0;0.0;0.12
569;Armor Ambush;2600;1981;Action;0.15;0.01;0.0;0.0;0.16
570;Armored Core;PS;1997;Simulation;0.13;0.09;0.16;0.03;0.41
571;Armored Core 2;PS2;2000;Simulation;0.28;0.22;0.23;0.07;0.8
572;Armored Core 2: Another Age;PS2;2001;Simulation;0.11;0.08;0.19;0.03;0.41
573;Armored Core 3;PS2;2002;Simulation;0.22;0.17;0.23;0.06;0.68
574;Armored Core 3 Portable;PSP;2009;Simulation;0.0;0.0;0.08;0.0;0.08
575;Armored Core 4;X360;2007;Simulation;0.19;0.01;0.03;0.02;0.25
576;Armored Core 4;PS3;2006;Simulation;0.09;0.0;0.09;0.01;0.19
577;Armored Core SL: Silent Line Portable;PSP;2009;Simulation;0.0;0.0;0.03;0.0;0.03
578;Armored Core V;X360;2012;Simulation;0.13;0.03;0.04;0.01;0.21
579;Armored Core V;PS3;2012;Simulation;0.09;0.04;0.24;0.02;0.39
580;Armored Core: For Answer;PS3;2008;Simulation;0.06;0.02;0.1;0.01;0.19
581;Armored Core: For Answer;X360;2008;Simulation;0.06;0.01;0.07;0.01;0.15
582;Armored Core: Formula Front Extreme Battle;PSP;2004;Simulation;0.05;0.0;0.0;0.0;0.05
583;Armored Core: Last Raven;PS2;2005;Simulation;0.05;0.04;0.08;0.01;0.18
584;Armored Core: Last Raven Portable;PSP;2010;Simulation;0.0;0.0;0.03;0.0;0.03
585;Armored Core: Master of Arena;PS;1999;Simulation;0.07;0.05;0.13;0.02;0.27
586;Armored Core: Nexus;PS2;2004;Simulation;0.06;0.05;0.14;0.02;0.27
587;Armored Core: Nine Breaker;PS2;2004;Simulation;0.03;0.03;0.0;0.01;0.07
588;Armored Core: Project Phantasma;PS;1997;Simulation;0.06;0.04;0.15;0.02;0.27
589;Armored Core: Silent Line;PS2;2003;Simulation;0.07;0.06;0.16;0.02;0.31
590;Armored Core: Verdict Day;PS3;2013;Simulation;0.0;0.0;0.12;0.0;0.12
591;Armorines: Project S.W.A.R.M.;N64;1999;Shooter;0.21;0.05;0.0;0.0;0.26
592;Armorines: Project S.W.A.R.M.;PS;2000;Shooter;0.05;0.03;0.0;0.01;0.09
593;Army Corps of Hell;PSV;2011;Action;0.05;0.04;0.0;0.02;0.11
594;Army Men 3D;PS;1999;Action;1.1;0.14;0.0;0.04;1.28
595;Army Men World War: Final Front;PS;2001;Action;0.24;0.17;0.0;0.03;0.44
596;Army Men World War: Land, Sea, Air;PS;2000;Action;0.17;0.12;0.0;0.02;0.31
